Tid,Elgeseter NO µg/m³ Hour,Dekning,Elgeseter NO2 µg/m³ Hour,Dekning.1,Elgeseter NOx µg/m³ Hour,Dekning.2,Elgeseter PM10 µg/m³ Hour,Dekning.3,Elgeseter PM2.5 µg/m³ Hour,Dekning.4
2024-07-19 05:00:00,-0.1418129391,100.0,5.0800866069,100.0,4.8633964359,100.0,9.032714,100.0,6.423151,100.0
2024-07-19 06:00:00,2.1866297509,100.0,8.0644969138,100.0,11.4056671732,100.0,10.179115,100.0,6.866073,100.0
2024-07-19 07:00:00,4.2431863044,100.0,9.6151393717,100.0,16.0987280448,100.0,9.801307,100.0,4.871356,100.0
2024-07-19 08:00:00,4.7046524995,100.0,8.4079750404,100.0,15.5966840597,100.0,9.05062,100.0,2.838655,100.0
2024-07-19 09:00:00,5.9755739098,100.0,10.3518082206,100.0,19.4824851547,100.0,11.339878,100.0,4.114171,100.0
2024-07-19 10:00:00,6.2408869619,100.0,11.7924658107,100.0,21.3285410885,100.0,7.038037,100.0,3.394787,100.0
2024-07-19 11:00:00,8.3505007684,100.0,11.7156277341,100.0,24.4751929082,100.0,6.251741,100.0,2.047687,100.0
2024-07-19 12:00:00,21.6684856421,100.0,27.2800519006,100.0,60.3894979618,100.0,6.47122,100.0,2.109785,100.0
2024-07-19 13:00:00,4.9601754154,100.0,5.2035254585,100.0,12.7826734932,100.0,9.490677,100.0,5.45633,100.0
2024-07-19 14:00:00,2.6839345976,100.0,6.2400222013,100.0,10.3410742664,100.0,6.395697,100.0,3.270335,100.0
2024-07-19 15:00:00,2.6175161708,100.0,7.7028838115,100.0,11.7024485204,100.0,6.679326,100.0,3.059321,100.0
2024-07-19 16:00:00,13.4783982181,100.0,21.5066384479,100.0,42.1016309252,100.0,7.494673,100.0,0.522464,100.0
2024-07-19 17:00:00,8.4478361133,100.0,15.1655750884,100.0,28.0738686694,100.0,7.675807,100.0,2.224343,100.0
2024-07-19 18:00:00,6.0267339681,100.0,14.3650990072,100.0,23.5739485105,100.0,5.792463,100.0,-0.045539,100.0
2024-07-19 19:00:00,6.4831813118,100.0,12.5602626554,100.0,22.4665636998,100.0,12.751502,100.0,4.932071,100.0
2024-07-19 20:00:00,2.120267715,100.0,6.2048730485,100.0,9.444642117,100.0,7.83668,100.0,2.181723,100.0
2024-07-19 21:00:00,0.0569517395,100.0,4.4326237262,100.0,4.5196459842,100.0,4.917741,100.0,1.944358,100.0
2024-07-19 22:00:00,5.7870745231,100.0,16.9119513884,100.0,25.7546012598,100.0,12.99243,100.0,5.675806,100.0
2024-07-19 23:00:00,1.2467814716,100.0,10.4792505399,100.0,12.3843326286,100.0,10.5197,100.0,3.484751,100.0
2024-07-20 00:00:00,1.5400927155,100.0,10.8007665033,100.0,13.1540281726,100.0,13.076781,100.0,6.269308,100.0
2024-07-20 01:00:00,1.764100676,100.0,12.1572607951,100.0,14.852806628,100.0,11.451259,100.0,5.849374,100.0
2024-07-20 02:00:00,0.8793428876,100.0,8.6376463713,100.0,9.9812823036,100.0,9.04875,100.0,4.210373,100.0
2024-07-20 03:00:00,0.6404805831,100.0,6.6310685646,100.0,7.6097228956,100.0,9.613881,100.0,5.190755,100.0
2024-07-20 04:00:00,0.2852253329,100.0,3.9903409856,100.0,4.4261652942,100.0,8.588839,100.0,4.79033,100.0
2024-07-20 05:00:00,-0.0071166775,100.0,3.0951395004,100.0,3.0842652171,100.0,7.244342,100.0,4.240356,100.0
2024-07-20 06:00:00,1.9058019875,100.0,4.2194579239,100.0,7.1315233608,100.0,8.380313,100.0,3.75013,100.0
2024-07-20 07:00:00,0.8405390363,100.0,2.2898740153,100.0,3.5742176627,100.0,9.813618,100.0,7.70295,100.0
2024-07-20 08:00:00,1.2112782961,100.0,3.6397568834,100.0,5.4905901198,100.0,7.458197,100.0,5.553682,100.0
2024-07-20 09:00:00,2.4937364539,100.0,4.1639300288,100.0,7.9743593303,100.0,6.315952,100.0,2.846509,100.0
2024-07-20 10:00:00,7.4746522939,100.0,5.7053309891,100.0,17.1265996942,100.0,11.801172,100.0,6.562337,100.0
2024-07-20 11:00:00,6.1706126283,100.0,9.0214147611,100.0,18.450110857,100.0,10.879889,100.0,4.954691,100.0
2024-07-20 12:00:00,5.8035133254,100.0,8.0784074448,100.0,16.9461758059,100.0,9.90979,100.0,3.788653,100.0
2024-07-20 13:00:00,3.9826932889,100.0,6.7238461274,100.0,12.8094014728,100.0,10.942232,100.0,6.293662,100.0
2024-07-20 14:00:00,8.0945661624,100.0,10.7259198593,100.0,23.0944169554,100.0,9.231779,100.0,4.449156,100.0
2024-07-20 15:00:00,6.3366582966,100.0,12.7208706942,100.0,22.4032845714,100.0,13.309187,100.0,6.634074,100.0
2024-07-20 16:00:00,7.5200415143,100.0,15.0186974416,100.0,26.5093208754,100.0,9.81952,100.0,3.195872,100.0
2024-07-20 17:00:00,4.8611309666,100.0,13.5262709947,100.0,20.9540791117,100.0,7.305638,100.0,2.63375,100.0
2024-07-20 18:00:00,5.3990110888,100.0,14.466041327,100.0,22.7157302706,100.0,9.570052,100.0,1.882209,100.0
2024-07-20 19:00:00,3.1509239556,100.0,9.8808710272,100.0,14.6954828314,100.0,8.746744,100.0,2.354817,100.0
2024-07-20 20:00:00,3.7796127455,100.0,16.5545093555,100.0,22.3297576307,100.0,12.380445,100.0,2.192543,100.0
2024-07-20 21:00:00,1.8242370868,100.0,14.0407320157,100.0,16.8281662842,100.0,10.803485,100.0,4.909936,100.0
2024-07-20 22:00:00,2.155303952,100.0,18.5196963006,100.0,21.8130007392,100.0,10.435956,100.0,3.934534,100.0
2024-07-20 23:00:00,2.0105612236,100.0,18.5825141107,100.0,21.6546516604,100.0,9.911464,100.0,4.429686,100.0
2024-07-21 00:00:00,1.9884244789,100.0,17.1388625096,100.0,20.1771751133,100.0,13.80683,100.0,7.472835,100.0
2024-07-21 01:00:00,1.3191816246,100.0,17.0693959633,100.0,19.0851054858,100.0,12.003837,100.0,5.898143,100.0
2024-07-21 02:00:00,2.1020961953,100.0,16.0060915275,100.0,19.2180945138,100.0,16.412518,100.0,10.525631,100.0
2024-07-21 03:00:00,1.8210705554,100.0,13.9117631208,100.0,16.6943589294,100.0,11.98939,100.0,6.520888,100.0
2024-07-21 04:00:00,0.5653077133,100.0,7.2794131469,100.0,8.1432033328,100.0,9.758249,100.0,5.995698,100.0
2024-07-21 05:00:00,0.2616065443,100.0,6.2466909284,100.0,6.6464257281,100.0,6.93516,100.0,2.629004,100.0
2024-07-21 06:00:00,1.0729037098,100.0,6.1268043284,100.0,7.7662011969,100.0,10.95452,100.0,6.027472,100.0
2024-07-21 07:00:00,4.25489197,100.0,10.1751165205,100.0,16.6765914507,100.0,10.898284,100.0,4.666137,100.0
2024-07-21 08:00:00,-0.0433375674,100.0,1.9471149223,100.0,1.8808951194,100.0,9.080915,100.0,5.44292,100.0
2024-07-21 09:00:00,0.159808492,100.0,2.5052398563,100.0,2.749427232,100.0,8.122868,100.0,4.584403,100.0
2024-07-21 10:00:00,0.5157235605,100.0,2.2937611153,100.0,3.0817867158,100.0,12.016697,100.0,4.94338,100.0
2024-07-21 11:00:00,-0.3017096601,100.0,2.3040334332,100.0,1.8430210725,100.0,12.05145,100.0,4.875746,100.0
2024-07-21 12:00:00,0.0135417328,100.0,2.4721003514,100.0,2.492792119,100.0,11.42315,100.0,4.673977,100.0
2024-07-21 13:00:00,0.181434994,100.0,2.5922960074,100.0,2.8695286782,100.0,10.175223,100.0,3.41574,100.0
2024-07-21 14:00:00,0.8277194196,100.0,3.3860592467,100.0,4.6508145198,100.0,12.26037,100.0,3.692605,100.0
2024-07-21 15:00:00,0.520176325,100.0,3.4397357509,100.0,4.2345651755,100.0,11.38166,100.0,3.689152,100.0
2024-07-21 16:00:00,0.4278763795,100.0,4.6282641442,100.0,5.2820592521,100.0,7.898061,100.0,3.001046,100.0
2024-07-21 17:00:00,2.3766773563,100.0,6.9704134722,100.0,10.6019764726,100.0,7.684037,100.0,2.795301,100.0
2024-07-21 18:00:00,0.1021583804,100.0,5.1715506424,100.0,5.3276486476,100.0,11.973143,100.0,8.209817,100.0
2024-07-21 19:00:00,0.2798023053,100.0,5.0044892766,100.0,5.432027199,100.0,8.339727,100.0,5.224782,100.0
2024-07-21 20:00:00,0.4410501345,100.0,7.5755936492,100.0,8.2495182547,100.0,11.349183,100.0,5.574154,100.0
2024-07-21 21:00:00,0.18472925,100.0,5.640011911,100.0,5.922278205,100.0,6.74577,100.0,3.469381,100.0
2024-07-21 22:00:00,0.7850764325,100.0,6.5860484999,100.0,7.7856452888,100.0,10.236722,100.0,7.729309,100.0
2024-07-21 23:00:00,0.7302554871,100.0,7.0887142665,100.0,8.2045446508,100.0,12.145771,100.0,6.123295,100.0
2024-07-22 00:00:00,-0.22541452,100.0,4.7650396736,100.0,4.420606287,100.0,13.283061,100.0,8.762887,100.0
2024-07-22 01:00:00,0.1881651594,100.0,3.8869162359,100.0,4.1744325995,100.0,8.586023,100.0,5.418218,100.0
2024-07-22 02:00:00,-0.3799622773,100.0,3.4434489836,100.0,2.862866624,100.0,6.859279,100.0,2.817787,100.0
2024-07-22 03:00:00,-0.4756669866,100.0,3.1423552772,100.0,2.4155361216,100.0,6.906171,100.0,3.932181,100.0
2024-07-22 04:00:00,-0.4105272171,100.0,3.0227294308,100.0,2.395443843,100.0,11.114429,100.0,7.528693,100.0
2024-07-22 05:00:00,-0.39649845,100.0,3.8719909823,100.0,3.2661413507,100.0,9.973655,100.0,5.452344,100.0
2024-07-22 06:00:00,0.9214960741,100.0,8.6212974104,100.0,10.0293434117,100.0,10.655732,100.0,6.506713,100.0
2024-07-22 07:00:00,0.8913184475,100.0,12.5236710922,100.0,13.88560568,100.0,10.253497,100.0,7.197069,100.0
2024-07-22 08:00:00,5.8130181884,100.0,18.998589696,100.0,27.8808814878,100.0,8.901355,100.0,6.732695,100.0
2024-07-22 09:00:00,4.539052821,100.0,14.5164367467,100.0,21.4521094572,100.0,1.221498,100.0,-0.23735,100.0
2024-07-22 10:00:00,8.5424698796,100.0,21.3778743979,100.0,34.430768374,100.0,1.152267,100.0,-0.203238,100.0
2024-07-22 11:00:00,4.8846799829,100.0,15.9255288166,100.0,23.3893198304,100.0,1.908064,100.0,0.80907,100.0
2024-07-22 12:00:00,3.8706937386,100.0,14.0322462329,100.0,19.9466662655,100.0,4.258595,100.0,3.280729,100.0
2024-07-22 13:00:00,6.2970138099,100.0,18.9022528459,100.0,28.5240899474,100.0,2.789643,100.0,0.981457,100.0
2024-07-22 14:00:00,8.3266247059,100.0,20.0880873619,100.0,32.8111699124,100.0,0.392562,100.0,-1.290164,100.0
2024-07-22 15:00:00,9.2039673319,100.0,20.2180525415,100.0,34.2817146247,100.0,3.74848,100.0,1.679898,100.0
2024-07-22 16:00:00,5.7101522086,100.0,16.5983023984,100.0,25.3234149732,100.0,5.336827,100.0,3.916503,100.0
2024-07-22 17:00:00,9.4608737116,100.0,18.2414276645,100.0,32.6976426958,100.0,1.911147,100.0,0.956402,100.0
2024-07-22 18:00:00,5.6395753031,100.0,13.9585745273,100.0,22.5758455905,100.0,6.925965,100.0,5.439489,100.0
2024-07-22 19:00:00,2.1332827644,100.0,8.4239132316,100.0,11.6835692956,100.0,1.475881,100.0,0.258453,100.0
2024-07-22 20:00:00,2.2757588051,100.0,6.3596022082,100.0,9.8369616625,100.0,-0.858412,100.0,-1.166627,100.0
2024-07-22 21:00:00,1.7121471909,100.0,6.7410520455,100.0,9.3572129532,100.0,0.084275,100.0,-0.049129,100.0
2024-07-22 22:00:00,2.7864016375,100.0,7.4336268825,100.0,11.6912485846,100.0,4.704166,100.0,4.028244,100.0
2024-07-22 23:00:00,0.785508925,100.0,4.622940553,100.0,5.8231981904,100.0,1.105113,100.0,0.104974,100.0
2024-07-23 00:00:00,0.3336939533,100.0,2.4737381138,100.0,2.9836224743,100.0,-4.00542,100.0,-4.700457,100.0
2024-07-23 01:00:00,-0.5982133004,100.0,1.6452188063,100.0,0.7311488834,100.0,4.303305,100.0,3.50678,100.0
2024-07-23 02:00:00,-0.6343285723,100.0,1.3779423923,100.0,0.4086883339,100.0,-2.597263,100.0,-3.723204,100.0
2024-07-23 03:00:00,0.2080564476,100.0,2.258213106,100.0,2.576123358,100.0,2.545969,100.0,2.601722,100.0
2024-07-23 04:00:00,-0.064117699,100.0,1.6763832014,100.0,1.5784113573,100.0,3.969183,100.0,4.504945,100.0
2024-07-23 05:00:00,0.3255315461,100.0,2.6628268291,100.0,3.1602390316,100.0,1.352439,100.0,0.765818,100.0
2024-07-23 06:00:00,2.6566432623,100.0,7.6405015767,100.0,11.6998524814,100.0,2.017437,100.0,1.791319,100.0
2024-07-23 07:00:00,3.1512961244,100.0,15.8812748653,100.0,20.6964553433,100.0,3.569422,100.0,2.924624,100.0
2024-07-23 08:00:00,13.4455744664,100.0,24.4242618784,100.0,44.9690996631,100.0,2.180685,100.0,1.159685,100.0
2024-07-23 09:00:00,9.2268392423,100.0,21.1612316092,100.0,35.2598419714,100.0,0.212761,100.0,-0.288534,100.0
2024-07-23 10:00:00,14.5122268003,100.0,23.3623846233,100.0,45.537067174,100.0,4.512626,100.0,3.007708,100.0
2024-07-23 11:00:00,12.0117219058,100.0,22.6152819832,100.0,40.9691930552,100.0,3.094591,100.0,0.775843,100.0
2024-07-23 12:00:00,12.7054850801,100.0,23.5039577414,100.0,42.9179389439,100.0,2.188577,100.0,0.313207,100.0
2024-07-23 13:00:00,13.6931063765,100.0,22.8059962218,100.0,43.7290627651,100.0,5.773681,100.0,4.191144,100.0
2024-07-23 14:00:00,12.4783311586,100.0,19.3138939866,100.0,38.3807839969,100.0,-0.054673,100.0,-1.877337,100.0
2024-07-23 15:00:00,13.934593238,100.0,17.9984872754,100.0,39.290545743,100.0,8.895879,100.0,2.526926,100.0
2024-07-23 16:00:00,13.66990583,100.0,15.9634008308,100.0,36.8510169391,100.0,12.270737,100.0,4.984452,100.0
2024-07-23 17:00:00,11.4006868303,100.0,16.4485097016,100.0,33.8687591783,100.0,12.717724,100.0,4.384108,100.0
2024-07-23 18:00:00,7.0294653669,100.0,13.838643844,100.0,24.5796669246,100.0,13.657132,100.0,6.326517,100.0
2024-07-23 19:00:00,9.7707929823,100.0,12.6955594718,100.0,27.6253311487,100.0,12.999455,100.0,4.195168,100.0
2024-07-23 20:00:00,9.0900065263,100.0,18.1019235903,100.0,31.9914535624,100.0,14.989147,100.0,4.641456,100.0
2024-07-23 21:00:00,7.0624296673,100.0,12.6851435891,100.0,23.4765361207,100.0,11.795747,100.0,4.401096,100.0
2024-07-23 22:00:00,4.8262611834,100.0,9.6103826586,100.0,16.9849097468,100.0,11.502027,100.0,5.78786,100.0
2024-07-23 23:00:00,2.146302554,100.0,7.5732444363,100.0,10.8527947388,100.0,10.445412,100.0,4.055569,100.0
2024-07-24 00:00:00,1.5836926151,100.0,5.8592360979,100.0,8.2791184138,100.0,9.151581,100.0,5.952829,100.0
2024-07-24 01:00:00,0.2920834036,100.0,3.4522210863,100.0,3.898524527,100.0,7.918006,100.0,2.435965,100.0
2024-07-24 02:00:00,2.4026326796,100.0,6.015764764,100.0,9.6869874985,100.0,6.90065,100.0,3.655586,100.0
2024-07-24 03:00:00,1.370499991,100.0,4.5247848776,100.0,6.6189088638,100.0,4.214165,100.0,0.702342,100.0
2024-07-24 04:00:00,-0.4347580343,100.0,3.6208850831,100.0,2.9565748068,100.0,4.66858,100.0,1.061943,100.0
2024-07-24 05:00:00,0.0322857293,100.0,5.2172135054,100.0,5.2665460997,100.0,6.727882,100.0,2.488637,100.0
2024-07-24 06:00:00,6.8675850679,100.0,11.3419779439,100.0,21.8356479276,100.0,9.529011,100.0,2.197593,100.0
2024-07-24 07:00:00,11.2669395033,100.0,17.2362040533,100.0,34.4520876142,100.0,16.574112,100.0,6.396974,100.0
2024-07-24 08:00:00,18.4097444956,100.0,20.1532891734,100.0,48.2833787627,100.0,18.267321,100.0,7.092061,100.0
2024-07-24 09:00:00,12.904418251,100.0,16.9414885158,100.0,36.6594396034,100.0,11.318882,100.0,1.989771,100.0
2024-07-24 10:00:00,9.6096121175,100.0,12.723725486,100.0,27.4072128015,100.0,14.95148,100.0,6.96918,100.0
2024-07-24 11:00:00,6.2487432364,100.0,10.0787716828,100.0,19.626851348,100.0,10.855356,100.0,4.0624,100.0
2024-07-24 12:00:00,,0.0,,0.0,,0.0,,0.0,,0.0
2024-07-24 13:00:00,10.7264014833,100.0,9.6078570521,100.0,25.9977985185,100.0,,0.0,,0.0
2024-07-24 14:00:00,9.0004360203,100.0,10.3168643621,100.0,24.069530601,100.0,,0.0,,0.0
2024-07-24 15:00:00,10.010226521,100.0,19.1682841304,100.0,34.4639102545,100.0,9.756578,100.0,3.193254,100.0
2024-07-24 16:00:00,11.6316752386,100.0,16.6159878226,100.0,34.3891875872,100.0,12.467607,100.0,5.291485,100.0
2024-07-24 17:00:00,10.9961393228,100.0,13.8493378633,100.0,30.6514387485,100.0,17.631892,100.0,7.544119,100.0
2024-07-24 18:00:00,6.864552369,100.0,13.0808079961,100.0,23.569844016,100.0,6.323474,100.0,-0.68892,100.0
2024-07-24 19:00:00,8.1920094626,100.0,16.1479459297,100.0,28.6653363885,100.0,14.515467,100.0,4.509095,100.0
2024-07-24 20:00:00,8.7593602149,100.0,15.5321812883,100.0,28.9164836966,100.0,11.964904,100.0,4.302355,100.0
2024-07-24 21:00:00,5.6147773689,100.0,14.1170675752,100.0,22.6964473948,100.0,8.599219,100.0,0.876,100.0
2024-07-24 22:00:00,6.7600035634,100.0,13.8204541993,100.0,24.1497396441,100.0,12.307958,100.0,4.105036,100.0
2024-07-24 23:00:00,3.9306800229,100.0,12.9925570052,100.0,18.9986360802,100.0,9.690942,100.0,3.48482,100.0
2024-07-25 00:00:00,1.2534325825,100.0,10.4406736528,100.0,12.3559186389,100.0,10.528444,100.0,4.877336,100.0
2024-07-25 01:00:00,0.9795916763,100.0,8.4942968227,100.0,9.991112904,100.0,10.249428,100.0,5.112203,100.0
2024-07-25 02:00:00,0.3747988713,100.0,8.3306199254,100.0,8.9033126007,100.0,11.38748,100.0,6.539276,100.0
2024-07-25 03:00:00,0.7682744636,100.0,7.9494458851,100.0,9.1233692655,100.0,10.330047,100.0,5.385812,100.0
2024-07-25 04:00:00,1.370875361,100.0,7.0172803497,100.0,9.1119779014,100.0,11.385862,100.0,6.988627,100.0
2024-07-25 05:00:00,2.9623484598,100.0,5.8325748864,100.0,10.3590433329,100.0,7.650738,100.0,2.193323,100.0
2024-07-25 06:00:00,14.6628001958,100.0,10.0473805587,100.0,32.4521392579,100.0,12.932049,100.0,6.800914,100.0
2024-07-25 07:00:00,9.3144266973,100.0,11.4851529464,100.0,25.7175969398,100.0,15.548313,100.0,7.688437,100.0
2024-07-25 08:00:00,4.964735455,100.0,7.7360597784,100.0,15.3221755536,100.0,13.731867,100.0,8.709217,100.0
2024-07-25 09:00:00,3.3315820168,100.0,6.9663850506,100.0,12.0570423722,100.0,9.657619,100.0,5.583353,100.0
2024-07-25 10:00:00,1.6682859859,100.0,4.8042999098,100.0,7.3534408962,100.0,10.369045,100.0,6.87079,100.0
2024-07-25 11:00:00,3.0045311635,100.0,5.9852557005,100.0,10.5761793183,100.0,11.802823,100.0,7.801488,100.0
2024-07-25 12:00:00,6.0068336153,100.0,9.5752798132,100.0,18.7537215773,100.0,8.952079,100.0,3.071383,100.0
2024-07-25 13:00:00,9.6389143846,100.0,12.3533901077,100.0,27.0816512874,100.0,14.298658,100.0,5.864007,100.0
2024-07-25 14:00:00,14.3236403523,100.0,17.4153066591,100.0,39.3018291173,100.0,13.498546,100.0,3.765119,100.0
2024-07-25 15:00:00,5.6214558411,100.0,9.4771896891,100.0,18.0667742144,100.0,9.786628,100.0,2.326378,100.0
2024-07-25 16:00:00,9.1581983456,100.0,12.7896068916,100.0,26.7833339637,100.0,13.774939,100.0,4.613608,100.0
2024-07-25 17:00:00,3.7480253553,100.0,9.8614699094,100.0,15.5884526522,100.0,11.51957,100.0,3.866995,100.0
2024-07-25 18:00:00,6.9071044346,100.0,16.0305666934,100.0,26.5846222695,100.0,9.519312,100.0,3.02052,100.0
2024-07-25 19:00:00,6.4352953968,100.0,18.3934345723,100.0,28.2265659385,100.0,10.604191,100.0,3.175715,100.0
2024-07-25 20:00:00,4.096379418,100.0,16.8595317049,100.0,23.1187994556,100.0,10.124382,100.0,3.593041,100.0
2024-07-25 21:00:00,2.0154718298,100.0,14.1063198976,100.0,17.1859608535,100.0,7.416711,100.0,0.956417,100.0
2024-07-25 22:00:00,5.9055123186,100.0,15.8200264594,100.0,24.8436492823,100.0,10.587824,100.0,4.941906,100.0
2024-07-25 23:00:00,1.3511596571,100.0,14.7892481845,100.0,16.8538201406,100.0,8.894797,100.0,2.82324,100.0
2024-07-26 00:00:00,1.5832194601,100.0,17.372286902,100.0,19.7914462371,100.0,15.050741,100.0,7.382602,100.0
2024-07-26 01:00:00,0.6940646469,100.0,14.7857627283,100.0,15.8462935087,100.0,12.830772,100.0,4.910234,100.0
2024-07-26 02:00:00,0.4145656773,100.0,11.3236491742,100.0,11.9571055291,100.0,11.977955,100.0,6.854319,100.0
2024-07-26 03:00:00,0.006466284,100.0,6.3116912262,100.0,6.3215717081,100.0,14.66884,100.0,4.993381,100.0
2024-07-26 04:00:00,0.163092073,100.0,6.8193711627,100.0,7.0685758503,100.0,8.979406,100.0,3.913195,100.0
2024-07-26 05:00:00,1.0661925154,100.0,6.3817156733,100.0,8.0108578368,100.0,11.258357,100.0,4.93087,100.0
2024-07-26 06:00:00,8.1461436829,100.0,11.2243106296,100.0,23.6716181771,100.0,24.018617,100.0,5.901983,100.0
2024-07-26 07:00:00,22.4196742828,100.0,17.036509633,100.0,51.293771937,100.0,32.31294,100.0,5.936815,100.0
2024-07-26 08:00:00,15.0062573691,100.0,17.3594210544,100.0,40.2889823144,100.0,25.987246,100.0,6.510941,100.0
2024-07-26 09:00:00,2.1398250405,100.0,6.1911134012,100.0,9.4607660631,100.0,9.59969,100.0,2.300455,100.0
2024-07-26 10:00:00,2.1160913958,100.0,7.4514078593,100.0,10.684795512,100.0,12.854852,100.0,2.198345,100.0
2024-07-26 11:00:00,2.6279302174,100.0,6.3070069086,100.0,10.3224842807,100.0,16.027687,100.0,3.698006,100.0
2024-07-26 12:00:00,2.3326369436,100.0,7.4646822271,100.0,11.028951477,100.0,15.705288,100.0,6.60078,100.0
2024-07-26 13:00:00,2.7923775325,100.0,7.4978439834,100.0,11.7645968531,100.0,6.510097,100.0,0.749675,100.0
2024-07-26 14:00:00,1.4108986286,100.0,6.4860759398,100.0,8.6419290444,100.0,6.577771,100.0,2.008151,100.0
2024-07-26 15:00:00,2.7387911374,100.0,8.3156052235,100.0,12.5004780814,100.0,4.049802,100.0,0.747223,100.0
2024-07-26 16:00:00,1.8278739786,100.0,6.7926672317,100.0,9.5856586711,100.0,7.499755,100.0,3.30075,100.0
2024-07-26 17:00:00,0.9205706816,100.0,5.6893506966,100.0,7.0959826981,100.0,5.539737,100.0,1.950728,100.0
2024-07-26 18:00:00,7.1759105066,100.0,10.5463181025,100.0,21.5111093566,100.0,6.480101,100.0,1.252179,100.0
2024-07-26 19:00:00,2.32381891,100.0,11.225895196,100.0,14.7766904905,100.0,7.840298,100.0,1.908841,100.0
2024-07-26 20:00:00,1.9804299998,100.0,10.2120826384,100.0,13.238179678,100.0,1.99842,100.0,0.046627,100.0
2024-07-26 21:00:00,6.5446060719,100.0,23.2342140815,100.0,33.2343721593,100.0,5.78905,100.0,3.539499,100.0
2024-07-26 22:00:00,2.0701707823,100.0,16.2653150715,100.0,19.4285360268,100.0,4.654931,100.0,2.46425,100.0
2024-07-26 23:00:00,3.1993160528,100.0,17.7016120753,100.0,22.5901670039,100.0,5.356266,100.0,4.255596,100.0
2024-07-27 00:00:00,3.8834513948,100.0,12.4378250002,100.0,18.3717387314,100.0,0.408847,100.0,-0.905706,100.0
2024-07-27 01:00:00,0.7243897615,100.0,8.808162796,100.0,9.9150303515,100.0,3.347833,100.0,1.683212,100.0
2024-07-27 02:00:00,0.4176772821,100.0,7.0871812504,100.0,7.7253921375,100.0,4.519567,100.0,2.99303,100.0
2024-07-27 03:00:00,0.063566623,100.0,6.8652491381,100.0,6.9623789381,100.0,4.979396,100.0,3.134233,100.0
2024-07-27 04:00:00,-0.0772127584,100.0,4.2804029366,100.0,4.1624218418,100.0,3.947953,100.0,2.481019,100.0
2024-07-27 05:00:00,-0.1562192684,100.0,3.693048786,100.0,3.4543457439,100.0,4.309429,100.0,2.952466,100.0
2024-07-27 06:00:00,0.4919949493,100.0,5.8285468316,100.0,6.5803151141,100.0,1.981718,100.0,-0.964719,100.0
2024-07-27 07:00:00,1.6993371339,100.0,7.1158556484,100.0,9.7124427889,100.0,5.568892,100.0,2.494723,100.0
2024-07-27 08:00:00,1.1689085609,100.0,6.0083145623,100.0,7.7944068433,100.0,5.206728,100.0,1.781577,100.0
2024-07-27 09:00:00,5.414620462,100.0,13.1093028575,100.0,21.3828429235,100.0,7.737893,100.0,2.518514,100.0
2024-07-27 10:00:00,5.963623283,100.0,10.5126534269,100.0,19.6250698033,100.0,10.707198,100.0,2.238474,100.0
2024-07-27 11:00:00,5.1950799109,100.0,14.1030748002,100.0,22.041156904,100.0,9.733643,100.0,4.212802,100.0
2024-07-27 12:00:00,8.7895506596,100.0,14.8085216983,100.0,28.2389551062,100.0,17.027171,100.0,6.236548,100.0
2024-07-27 13:00:00,6.5656001954,100.0,8.544396026,100.0,18.5766331246,100.0,9.252734,100.0,3.94556,100.0
2024-07-27 14:00:00,5.4735413763,100.0,9.1958451844,100.0,17.5594164074,100.0,8.470886,100.0,4.187534,100.0
2024-07-27 15:00:00,7.590617889,100.0,21.5832737401,100.0,33.1817378744,100.0,9.51721,100.0,3.477371,100.0
2024-07-27 16:00:00,9.6085378579,100.0,15.5264555571,100.0,30.208301404,100.0,9.783295,100.0,3.537067,100.0
2024-07-27 17:00:00,8.9509596069,100.0,14.2973575964,100.0,27.9744238757,100.0,11.191968,100.0,4.651485,100.0
2024-07-27 18:00:00,4.5989449974,100.0,7.8719167892,100.0,14.8991047451,100.0,9.518279,100.0,1.008988,100.0
2024-07-27 19:00:00,4.3127153934,100.0,8.2082609422,100.0,14.7980900633,100.0,9.869373,100.0,2.991772,100.0
2024-07-27 20:00:00,4.8774636373,100.0,6.4622322146,100.0,13.9149966523,100.0,9.768533,100.0,3.738536,100.0
2024-07-27 21:00:00,6.8288689956,100.0,9.8981387121,100.0,20.3326505374,100.0,8.769591,100.0,3.576028,100.0
2024-07-27 22:00:00,4.7646034549,100.0,10.3106454981,100.0,17.5909595772,100.0,8.981979,100.0,3.645765,100.0
2024-07-27 23:00:00,4.0687137811,100.0,7.0563931059,100.0,13.2733877635,100.0,8.880549,100.0,3.463977,100.0
2024-07-28 00:00:00,0.56513218,100.0,5.1645340137,100.0,6.0280559848,100.0,4.731479,100.0,0.276519,100.0
2024-07-28 01:00:00,0.925958212,100.0,4.0992049594,100.0,5.5140691073,100.0,8.231899,100.0,5.314841,100.0
2024-07-28 02:00:00,1.735567174,100.0,6.7361099809,100.0,9.3880566228,100.0,7.781312,100.0,3.727887,100.0
2024-07-28 03:00:00,0.387033251,100.0,7.3238649832,100.0,7.9152517907,100.0,9.504243,100.0,4.86714,100.0
2024-07-28 04:00:00,0.5503847703,100.0,5.7995691339,100.0,6.6405570628,100.0,7.601152,100.0,3.596676,100.0
2024-07-28 05:00:00,0.194229975,100.0,4.3325292848,100.0,4.6293126866,100.0,6.907929,100.0,3.765456,100.0
