Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data);;;;;;;;;;
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi);;;;;;;;;;
Data er hentet fra loesningen https://luftkvalitet.nilu.no ;;;;;;;;;;
Tid;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
06.10.2016 00:00;69,24586715;100;31,55326002;100;137,360945;100;24,47337694;100;8,907582473;100
07.10.2016 00:00;77,76619757;92;42,39437067;92;161,2211206;92;17,32801414;100;5,686062804;100
08.10.2016 00:00;26,30935021;100;26,83049044;100;67,03117756;100;10,57992565;100;4,584150033;100
09.10.2016 00:00;26,6875187;100;28,69691392;100;69,47544249;100;10,67264645;100;4,063039896;100
10.10.2016 00:00;52,53917384;100;38,67614132;100;118,9559989;100;18,75238038;100;6,456394352;100
11.10.2016 00:00;;54;;54;;54;;58;;58
12.10.2016 00:00;;0;;0;;0;;0;;0
13.10.2016 00:00;;0;;0;;0;;0;;0
14.10.2016 00:00;;0;;0;;0;;0;;0
15.10.2016 00:00;;0;;0;;0;;0;;0
16.10.2016 00:00;;0;;0;;0;;0;;0
17.10.2016 00:00;;0;;0;;0;;0;;0
18.10.2016 00:00;;0;;0;;0;;0;;0
19.10.2016 00:00;;46;;46;;46;;46;;46
20.10.2016 00:00;60,1334683;100;32,64082497;100;124,5247645;100;15,39256042;100;5,849528142;100
21.10.2016 00:00;40,04547732;96;36,34159755;96;97,5310869;96;;42;;42
22.10.2016 00:00;27,95505605;100;32,90498998;100;75,62031562;100;;0;;0
23.10.2016 00:00;11,94325505;100;17,67323271;100;35,92252643;100;;0;;0
24.10.2016 00:00;96,4097276;100;38,91659994;100;186,2306637;100;;50;;50
25.10.2016 00:00;126,6988105;100;51,15227052;100;244,748053;100;33,16003859;100;7,969664108;100
26.10.2016 00:00;129,648122;100;54,96449623;100;253,0668267;100;33,12532473;83;7,496935234;83
27.10.2016 00:00;65,39775401;100;35,16806095;100;135,0958291;100;12,45307122;88;2,359509232;88
28.10.2016 00:00;14,19116185;96;16,43358959;96;38,1176849;96;3,644138597;88;1,721278943;88
29.10.2016 00:00;18,57197931;100;13,9538716;100;42,33185598;100;5,12806025;75;2,21217948;75
30.10.2016 00:00;13,1143102;100;22,01236815;100;42,05103414;100;8,704784394;96;4,067928516;96
31.10.2016 00:00;88,6787776;100;51,19846899;100;186,6996412;100;7,91405311;96;5,888713699;96
01.11.2016 00:00;51,51162723;100;28,06523006;100;106,7749965;100;6,411361769;79;3,976635841;79
02.11.2016 00:00;59,91128013;100;31,43999439;100;122,9844304;100;10,94989542;100;7,969967913;100
03.11.2016 00:00;81,43614493;100;44,26482589;100;168,6992553;100;7,300949238;100;4,042763792;100
04.11.2016 00:00;56,47952116;100;32,74016168;100;119,04087;100;6,058762763;100;2,834071569;100
05.11.2016 00:00;12,69392993;100;17,59900105;100;36,99532598;100;4,040670772;96;2,013243787;96
06.11.2016 00:00;26,17314123;100;27,89582036;100;67,88838016;100;12,81500702;100;7,628716488;100
07.11.2016 00:00;86,70193288;96;55,1601564;96;187,6407098;96;28,0518429;96;15,2890576;96
08.11.2016 00:00;39,37133525;92;36,31172117;92;96,47112143;92;;67;;67
09.11.2016 00:00;70,35639022;83;48,90324109;83;156,4078053;83;13,00479374;96;4,633539113;96
10.11.2016 00:00;78,30375357;96;47,98962654;96;167,637762;96;24,28195838;100;9,953857815;100
11.11.2016 00:00;41,33253278;100;42,70123667;100;105,8573467;100;11,82151959;100;5,026966426;100
12.11.2016 00:00;88,47901314;100;57,35846286;100;192,5543949;100;18,72461291;100;14,83327802;100
13.11.2016 00:00;50,31847022;100;46,22566104;100;123,1122835;100;15,15976525;100;12,79275025;100
14.11.2016 00:00;181,5719391;100;66,28516316;100;343,7270861;100;13,8957112;96;9,276712957;96
15.11.2016 00:00;57,4405558;100;38,76469487;100;126,5338641;100;6,533064703;100;3,585625654;100
16.11.2016 00:00;42,90111432;100;41,18936428;100;106,742267;100;5,315176735;96;1,836307374;96
17.11.2016 00:00;59,05763437;100;52,63007812;100;142,8701434;100;8,72954905;92;5,617832564;92
18.11.2016 00:00;77,93950869;96;53,48923883;96;172,5808081;96;11,62650288;100;5,570765321;100
19.11.2016 00:00;26,96233528;100;37,02178305;100;78,22023135;100;8,003180355;96;6,788261025;96
20.11.2016 00:00;53,58490676;100;56,19701821;100;138,0747557;100;14,76129751;88;11,10913241;88
21.11.2016 00:00;109,2694127;100;60,40673332;100;227,370396;100;11,63234318;100;8,062071855;100
22.11.2016 00:00;94,4274165;100;54,86110006;100;199,1461925;100;11,66057849;92;8,187322151;92
23.11.2016 00:00;47,83302476;100;38,68597197;100;111,7748338;100;8,748132261;100;6,343837365;100
24.11.2016 00:00;18,28188161;96;34,95506508;96;62,88978018;96;4,191167892;92;2,404179572;92
25.11.2016 00:00;1,440176707;100;31,07390789;100;33,2744979;100;;46;;46
26.11.2016 00:00;1,339747631;100;24,94761764;100;26,99475202;100;3,90228441;92;0,247038501;92
27.11.2016 00:00;6,353075793;100;30,48955283;100;40,19705265;100;8,290247727;88;3,837266403;88
28.11.2016 00:00;3,951366845;100;29,97088288;100;36,00857142;100;4,331991004;100;1,063582696;100
29.11.2016 00:00;2,334346782;100;27,55254079;100;31,11942267;100;;63;;63
30.11.2016 00:00;19,68633817;100;41,8976012;100;71,97832593;100;;54;;54
01.12.2016 00:00;16,64589135;100;45,54024991;100;70,97517189;100;;71;;71
02.12.2016 00:00;32,92278246;100;37,92379623;100;88,22980784;100;8,224051734;100;2,414869609;100
03.12.2016 00:00;17,06427054;100;32,62092859;100;58,69513397;100;3,727567611;96;2,385993874;96
04.12.2016 00:00;4,988802525;100;6,864984922;100;14,48787518;100;2,361233173;96;1,33737662;96
05.12.2016 00:00;44,28640622;100;38,45715667;100;106,1267854;100;7,014334217;83;2,586535773;83
06.12.2016 00:00;22,51667104;100;41,52963237;100;75,93510572;100;6,280094455;100;2,459955105;100
07.12.2016 00:00;96,0124761;100;60,15729999;100;206,8643635;100;12,73666526;83;8,840773861;83
08.12.2016 00:00;53,8623281;100;42,1056604;100;124,4072977;100;3,901063274;100;2,415390542;100
09.12.2016 00:00;27,00083746;96;33,0833291;96;74,34060873;96;8,148501664;96;2,231299411;96
10.12.2016 00:00;5,874970574;100;15,81934065;100;24,79629569;100;4,460111974;83;1,8037937;83
11.12.2016 00:00;27,22438584;100;32,8461077;100;74,44496927;100;9,171431649;100;6,860504158;100
12.12.2016 00:00;63,70952734;100;60,16358516;100;157,5117429;100;10,87242982;100;8,979204693;100
13.12.2016 00:00;32,16369826;100;40,72522501;100;89,87135594;100;9,470561163;100;4,606295455;100
14.12.2016 00:00;73,31140336;100;56,45441778;100;168,4742421;100;18,12594443;96;10,88059657;96
15.12.2016 00:00;117,6369589;96;67,18302707;96;246,9323002;96;23,94948725;100;18,23790648;100
16.12.2016 00:00;133,7498744;100;60,31462211;100;264,6844302;100;23,78280855;100;20,22868236;100
17.12.2016 00:00;39,48012105;100;46,84409258;100;107,1697175;100;11,79857163;100;9,035998504;100
18.12.2016 00:00;11,47818008;100;29,65590121;100;47,19456037;100;4,76243016;100;3,405244374;100
19.12.2016 00:00;86,68034849;100;41,15709207;100;173,6046646;100;9,64440947;96;5,449534982;96
20.12.2016 00:00;115,4469679;100;47,27424305;100;223,67721;100;7,282650142;100;3,184247701;100
21.12.2016 00:00;9,995376322;92;15,08686886;92;30,35980388;92;24,23311452;83;1,871210492;83
22.12.2016 00:00;51,93466323;100;44,58947018;100;123,9456356;100;26,83457881;92;3,268979149;92
23.12.2016 00:00;10,79974525;100;19,08285012;100;35,58486086;100;;63;;63
24.12.2016 00:00;7,997445541;100;18,52787755;100;30,74797434;100;1,865273738;83;0,387697161;83
25.12.2016 00:00;14,00088584;100;23,01792067;100;44,41127423;100;;71;;71
26.12.2016 00:00;6,888141801;100;15,62135571;100;26,14643638;100;;67;;67
27.12.2016 00:00;11,72488848;100;17,27382353;100;35,18945312;100;10,94421312;92;2,839726168;92
28.12.2016 00:00;19,57598374;100;35,88073183;100;65,79283498;100;6,152907798;100;3,370077214;100
29.12.2016 00:00;13,46124;96;31,46388901;96;52,03266372;96;2,748024857;88;1,62258058;88
30.12.2016 00:00;12,06473158;100;21,65483615;100;40,08974601;100;5,428425127;92;2,329177337;92
31.12.2016 00:00;5,291764476;100;8,229439338;100;16,31525546;100;6,876113274;96;3,066338354;96
01.01.2017 00:00;8,423608752;100;13,47769964;100;26,34897382;100;4,551791252;92;1,712129682;92
02.01.2017 00:00;31,42752442;100;45,57227784;100;93,59353516;100;5,136848291;92;2,709072733;92
03.01.2017 00:00;16,13148946;96;27,38702715;96;52,03594304;96;3,277475399;79;2,195951941;79
04.01.2017 00:00;46,03404482;100;37,91492859;100;108,2549491;100;9,755668771;96;8,346009665;96
05.01.2017 00:00;42,47697006;100;49,19308823;100;114,0978985;100;11,80771076;100;10,51885717;100
06.01.2017 00:00;82,85773731;92;60,93893151;92;187,5455541;92;12,04962016;92;8,620845671;92
07.01.2017 00:00;9,252461066;100;17,86114162;100;31,99890213;100;7,080594787;96;2,580292592;96
08.01.2017 00:00;9,738576717;100;12,74315915;100;27,62370438;100;7,335646485;92;2,041754603;92
09.01.2017 00:00;191,4296725;100;75,36578726;100;367,8703268;100;23,80701368;92;15,68679561;92
10.01.2017 00:00;118,4997564;100;53,44372607;100;234,5113539;100;8,433935977;83;4,92410873;83
11.01.2017 00:00;18,97613666;100;26,88325863;100;55,87879546;100;4,080423247;83;1,71717874;83
12.01.2017 00:00;52,47474504;96;54,9994872;96;135,1808976;96;7,485980863;92;4,938251636;92
13.01.2017 00:00;25,32677253;100;38,55633465;100;77,25564308;100;5,892521741;92;3,870110649;92
14.01.2017 00:00;12,10708752;100;25,23550316;100;43,73513288;100;5,338009145;92;3,682303047;92
15.01.2017 00:00;9,321763835;100;17,26739184;100;31,51104698;100;3,241555166;79;1,612410355;79
16.01.2017 00:00;88,91418318;100;65,57466394;100;201,4355358;100;10,59004579;100;7,493611563;100
17.01.2017 00:00;35,3028682;100;49,49745872;100;103,4402413;100;5,157420526;96;2,703374498;96
18.01.2017 00:00;18,39931118;96;27,57864875;96;55,69279624;96;3,580595863;79;0,74635894;79
19.01.2017 00:00;27,83100785;100;23,25440604;100;65,78018604;100;13,77235507;100;3,722244226;100
20.01.2017 00:00;29,93392619;100;32,48694694;100;78,22598616;100;4,053068934;100;1,172271845;100
21.01.2017 00:00;7,265298764;100;21,08577405;100;32,18715056;100;;71;;71
22.01.2017 00:00;6,111405564;100;14,59921283;100;23,93744053;100;2,472098815;83;0,974964047;83
23.01.2017 00:00;28,92453686;100;25,01295652;100;69,20964885;100;1,934093475;83;0,251559985;83
24.01.2017 00:00;91,87919494;100;60,44913292;100;200,8405428;100;11,88356226;96;6,833083555;96
25.01.2017 00:00;163,2270554;96;67,40824067;96;316,8191813;96;14,75024372;100;8,467423858;100
26.01.2017 00:00;121,1952288;100;49,81205951;100;234,9983691;100;14,92562305;100;8,879410522;100
27.01.2017 00:00;101,0566596;100;47,79791164;100;202,2124875;100;15,42048188;100;12,8347967;100
28.01.2017 00:00;79,23672732;100;60,49032993;100;181,5640493;100;21,5469823;100;16,00946764;100
29.01.2017 00:00;33,39736026;100;40,108415;100;91,13958148;100;9,699913419;96;5,899781778;96
30.01.2017 00:00;34,18117849;100;42,85433662;100;95,08317735;100;6,354696826;96;3,169172766;96
31.01.2017 00:00;50,4992364;100;51,52458015;100;128,6874134;100;10,56586064;100;7,71782851;100
01.02.2017 00:00;51,94815199;100;51,45371371;100;130,83049;100;20,80871527;100;7,069429701;100
02.02.2017 00:00;54,81345445;96;44,76529019;96;128,5202486;96;8,480375815;100;5,107577501;100
03.02.2017 00:00;104,1190052;100;56,28080369;100;215,3746437;100;12,85400637;100;9,474677695;100
04.02.2017 00:00;47,89926165;100;41,88052789;100;115,0705997;100;9,221095931;100;7,319182328;100
05.02.2017 00:00;39,59776636;100;40,67616424;100;101,1815512;100;6,938539046;92;3,759764587;92
06.02.2017 00:00;14,99192211;100;23,5112652;100;46,41892218;100;17,37991497;79;1,30673782;79
07.02.2017 00:00;16,04373194;100;22,92826368;100;47,44308609;100;32,77055907;100;3,277834747;100
08.02.2017 00:00;22,41258757;100;28,45463993;100;62,70107374;100;35,55772295;100;6,048260211;100
09.02.2017 00:00;101,9653995;96;72,80429139;96;228,6074218;96;91,25000476;100;20,33006113;100
10.02.2017 00:00;60,9938926;100;62,27032388;100;155,4689918;100;31,86547556;100;12,12046213;100
11.02.2017 00:00;32,22589227;100;51,09046824;100;100,3316316;100;20,34932197;100;13,56235523;100
12.02.2017 00:00;5,2673055;100;20,97350675;100;29,02194955;100;11,90741088;100;4,791830928;100
13.02.2017 00:00;24,02735057;100;33,30001922;100;70,01381089;100;4,683155031;75;0,969231033;75
14.02.2017 00:00;71,65781129;100;59,1382841;100;168,6314197;100;9,562228922;96;3,931980794;96
15.02.2017 00:00;76,06001575;96;60,9077224;96;177,1274265;96;13,87079819;92;9,062063384;92
16.02.2017 00:00;59,94511329;100;57,31352433;100;148,9096574;100;16,91466916;100;11,73307877;100
17.02.2017 00:00;37,60259547;100;35,04580065;100;92,50256653;100;4,544331461;92;2,086555364;92
18.02.2017 00:00;8,569619942;100;18,90501975;100;31,99939902;100;2,580201503;83;1,537411975;83
19.02.2017 00:00;10,85377561;100;20,55062249;100;37,13519162;100;2,304457228;79;1,512363902;79
20.02.2017 00:00;38,81797324;100;47,89312493;100;107,206988;100;4,409029868;100;2,682996876;100
21.02.2017 00:00;70,43044689;100;58,63594817;100;166,253671;100;9,767922257;96;7,232362738;96
22.02.2017 00:00;47,62756998;100;45,98810294;100;118,7630299;100;8,151668924;92;5,262149859;92
23.02.2017 00:00;38,93257114;100;39,88894709;100;99,3779158;100;7,770551951;88;3,30660741;88
24.02.2017 00:00;38,15467598;96;40,90806251;96;99,20840741;96;5,995469335;100;2,596073056;100
25.02.2017 00:00;23,93972075;100;38,52063505;100;75,10052835;100;6,99496543;96;4,498538614;96
26.02.2017 00:00;29,30892035;100;49,82049351;100;94,6045238;100;12,21468386;100;8,588571944;100
27.02.2017 00:00;108,0710181;100;81,21553613;100;246,3480517;100;17,14173639;100;11,28607027;100
28.02.2017 00:00;47,19528558;100;45,68493851;100;117,7993349;100;6,659541272;96;4,15420905;96
01.03.2017 00:00;27,65430694;100;41,09543393;100;83,35121494;100;8,742293458;92;4,540706433;92
02.03.2017 00:00;50,06332162;96;62,83641132;96;139,3331668;96;13,10906896;100;7,748132108;100
03.03.2017 00:00;27,86409937;100;39,91751297;100;82,49385682;100;8,387997215;100;4,842235799;100
04.03.2017 00:00;9,374611958;100;16,81474802;100;31,13915509;100;4,135760381;92;1,748372812;92
05.03.2017 00:00;4,882203306;100;9,65049739;100;17,11050404;100;9,93742415;96;2,033585599;96
06.03.2017 00:00;13,3201504;100;16,90465259;100;37,25784239;100;17,06698084;100;3,458964515;100
07.03.2017 00:00;39,31780756;100;41,39776387;100;101,4753738;100;23,66318446;96;5,833745725;96
08.03.2017 00:00;68,66699408;100;67,00093234;100;171,9240993;100;31,28528747;100;10,83916873;100
09.03.2017 00:00;55,86969762;100;58,92635276;100;144,2952507;100;17,8186066;100;7,982286839;100
10.03.2017 00:00;35,383571;96;48,37963255;96;102,445729;96;8,349101458;100;4,679433536;100
11.03.2017 00:00;27,6728247;100;44,15862416;100;86,44270031;100;9,725213291;100;7,518041156;100
12.03.2017 00:00;41,63167046;100;53,46273128;100;117,0759237;100;10,61565285;100;7,380855608;100
13.03.2017 00:00;72,85928257;100;54,63853305;100;165,9675168;100;11,57904371;100;7,809228606;100
14.03.2017 00:00;28,71525944;100;29,35466236;100;73,23157877;100;4,391718052;96;1,490775363;96
15.03.2017 00:00;27,00340051;100;21,30547341;100;62,56666939;100;7,277140412;88;1,451964695;88
16.03.2017 00:00;38,26442205;96;42,7867236;96;101,2547605;96;6,593005131;88;2,187664014;88
17.03.2017 00:00;32,17079011;100;34,27975323;100;83,43672052;100;2,923992052;83;0,955099958;83
18.03.2017 00:00;17,21355253;100;28,55218924;100;54,8544975;100;6,131576033;92;2,10468171;92
19.03.2017 00:00;6,079359053;100;14,07127515;100;23,36053578;100;6,635779787;96;1,708806335;96
20.03.2017 00:00;19,71299116;100;23,9602099;100;54,0816604;100;11,70560629;79;0,067569667;79
21.03.2017 00:00;18,95231721;100;22,21533091;100;51,17447161;100;7,819977491;88;1,004462743;88
22.03.2017 00:00;27,56764984;100;25,10543635;100;67,2288053;100;4,626765507;96;1,173671561;96
23.03.2017 00:00;31,14606903;100;28,61950652;100;76,21069999;100;7,381496454;96;2,763787726;96
24.03.2017 00:00;12,90785531;96;19,70751711;96;39,43072002;96;4,263115935;96;2,138669574;96
25.03.2017 00:00;7,797198463;100;15,8726481;100;27,78676736;100;10,14653827;96;3,697446404;96
26.03.2017 00:00;9,894971232;100;13,39305175;100;28,51256779;100;7,602875835;83;2,740535905;83
27.03.2017 00:00;22,07183753;100;19,57213491;100;53,29790266;100;5,167672732;79;1,738409816;79
28.03.2017 00:00;35,9096716;100;37,28608968;100;92,15606789;100;12,57671827;96;2,29739393;96
29.03.2017 00:00;28,04609756;96;37,78856687;96;80,64300393;96;28,46397967;100;4,013299773;100
30.03.2017 00:00;33,28077252;100;40,59468899;100;91,44770939;100;37,00346888;100;3,545564425;100
31.03.2017 00:00;42,28410348;100;47,05368067;100;111,6637908;100;13,71253852;100;4,3859404;100
01.04.2017 00:00;24,11550184;100;31,28037865;100;68,12886546;100;4,306006283;92;1,661895848;92
02.04.2017 00:00;14,2171706;100;24,03578807;100;45,75962475;100;2,450840189;92;1,251793531;92
03.04.2017 00:00;44,32177999;75;41,75128697;75;109,4749668;75;28,17948257;83;5,250741298;83
04.04.2017 00:00;45,73883181;96;40,20193239;96;110,0908674;96;24,87484001;100;6,707738008;100
05.04.2017 00:00;26,73300433;100;30,31618681;100;71,16421742;100;7,497749817;100;3,258532675;100
06.04.2017 00:00;24,67213109;100;27,07567509;100;64,77469139;100;3,839586465;96;2,184356251;96
07.04.2017 00:00;37,47447229;100;36,4358484;100;93,69684206;100;14,7575861;100;3,44015879;100
08.04.2017 00:00;6,166669758;100;13,44917848;100;22,87184987;100;4,015410692;100;2,655517518;100
09.04.2017 00:00;9,971246591;100;22,07361874;100;37,30968353;100;13,73170445;100;3,268092295;100
10.04.2017 00:00;;42;;42;;42;5,799650841;100;3,282714444;100
11.04.2017 00:00;;0;;0;;0;31,68732622;100;4,722802294;100
12.04.2017 00:00;;0;;0;;0;22,59744476;100;3,644524676;100
13.04.2017 00:00;;0;;0;;0;14,89496587;100;4,039724369;100
14.04.2017 00:00;;0;;0;;0;13,46489154;100;4,064792062;100
15.04.2017 00:00;;0;;0;;0;11,0255703;96;3,279930162;96
16.04.2017 00:00;;54;;54;;54;18,30315575;100;4,763072628;100
17.04.2017 00:00;5,095653018;100;13,47386937;100;21,26002718;100;17,24200118;100;3,97337256;100
18.04.2017 00:00;;38;;38;;38;38,26026979;96;5,469773904;96
19.04.2017 00:00;;0;;0;;0;23,57864267;96;4,250212372;96
20.04.2017 00:00;;0;;0;;0;11,5920376;96;3,550978954;96
21.04.2017 00:00;;0;;0;;0;6,882589658;100;3,173974925;100
22.04.2017 00:00;;29;;29;;29;8,265304352;92;2,908152111;92
23.04.2017 00:00;11,41410281;100;13,46270868;100;30,90345777;100;6,916872892;96;2,520720445;96
24.04.2017 00:00;26,05461657;100;24,48866037;100;64,30011449;100;22,97145732;100;3,823180762;100
25.04.2017 00:00;18,60301611;96;21,08211131;96;49,50751993;96;19,55447696;96;3,001218246;96
26.04.2017 00:00;30,95870487;100;30,78050853;100;78,08540956;100;13,18215482;100;3,228622778;100
27.04.2017 00:00;21,92741213;100;31,09100485;100;64,59609059;100;22,14589189;100;4,079909221;100
28.04.2017 00:00;19,11385023;100;26,32114737;100;55,52711052;100;25,74340615;100;4,670451651;100
29.04.2017 00:00;8,093136284;100;16,79058338;100;29,15689562;100;21,28209115;100;5,851346674;100
30.04.2017 00:00;12,38228979;100;18,89288934;100;37,81302813;100;24,35623999;100;6,728915648;100
01.05.2017 00:00;9,523036309;100;20,65139146;100;35,20259094;100;21,03903448;100;4,920745694;100
02.05.2017 00:00;27,246205;100;30,01480813;100;71,64700937;100;39,29751872;100;5,968255228;100
03.05.2017 00:00;19,84003189;100;32,32513766;100;62,64070638;100;31,9297566;100;6,30689166;100
04.05.2017 00:00;25,55630388;100;34,00264758;100;73,0526799;100;33,9448378;100;6,82704406;100
05.05.2017 00:00;21,99482446;96;32,43329626;96;66,04138804;96;30,46927508;100;7,364387854;100
06.05.2017 00:00;14,23497466;100;18,90485013;100;40,65589141;100;17,32395429;100;5,594054839;100
07.05.2017 00:00;8,737144059;100;14,87849069;100;28,22884682;100;14,95410567;100;2,996415478;100
08.05.2017 00:00;25,50254412;100;21,24122333;100;60,20911075;100;16,94283396;100;3,635646833;100
09.05.2017 00:00;23,16237238;100;24,82662827;100;60,21873326;100;10,70481573;100;2,595612133;100
10.05.2017 00:00;16,18349366;100;19,12521754;100;43,85359586;100;11,00487359;100;2,349289913;100
11.05.2017 00:00;27,21104951;100;32,77321886;100;74,35170252;100;19,04421601;100;4,018973492;100
12.05.2017 00:00;26,01261579;96;36,51869777;96;76,2659747;96;23,24843322;100;4,284301238;100
13.05.2017 00:00;8,764353551;100;18,71953409;100;32,11146632;100;14,13732452;100;4,262331193;100
14.05.2017 00:00;9,507130261;100;20,59515713;100;35,12205217;100;18,52461666;100;5,368850635;100
15.05.2017 00:00;10,67028856;100;13,87548537;100;30,17968629;100;11,51342653;100;2,503262713;100
16.05.2017 00:00;10,68404942;100;14,81753187;100;31,14275939;100;24,22823868;100;2,140275515;100
17.05.2017 00:00;17,44182124;100;29,0772134;100;55,72831626;100;13,23556156;100;5,527785186;100
18.05.2017 00:00;36,60589706;100;34,69437127;100;90,62818198;100;12,73002521;100;5,934354151;100
19.05.2017 00:00;20,73491678;96;23,1093909;96;54,79234374;96;15,75464055;100;5,619445815;100
20.05.2017 00:00;5,026042493;100;11,00664352;100;18,68643645;100;9,595431465;100;3,537213994;100
21.05.2017 00:00;12,90342609;100;19,77109456;100;39,48752963;100;10,15791764;100;4,244749875;100
22.05.2017 00:00;24,74131416;100;28,36564953;100;66,17037757;100;4,590927363;100;3,249432752;100
23.05.2017 00:00;16,9876794;100;26,50343457;100;52,46060869;100;14,03437637;100;5,500571092;100
24.05.2017 00:00;36,78468495;100;28,82964457;100;85,03664318;100;14,24816665;100;5,84378456;100
25.05.2017 00:00;10,90646328;100;17,37702025;100;34,04209615;100;3,676351715;100;2,496125217;100
26.05.2017 00:00;32,47705088;96;33,41855642;96;83,04349017;96;6,400445201;100;4,735586488;100
27.05.2017 00:00;13,61863922;100;20,72792461;100;41,53720534;100;16,8773321;100;11,12950441;100
28.05.2017 00:00;10,00116376;100;18,33309536;100;33,61487358;100;18,38421456;100;11,17090711;100
29.05.2017 00:00;21,45084605;100;22,8549942;100;55,63188696;100;18,58946219;100;4,830627597;100
30.05.2017 00:00;23,86900698;100;20,47319041;100;56,94503308;100;17,10880544;100;4,395311735;100
31.05.2017 00:00;29,6883895;100;19,26941475;100;64,63327391;100;19,21084743;100;3,092660626;100
01.06.2017 00:00;30,5867207;100;21,56968114;100;68,30619036;100;6,751240456;100;2,591016101;100
02.06.2017 00:00;16,86735864;96;20,27890787;96;46,05223187;96;12,27608262;100;3,222917604;100
03.06.2017 00:00;12,94850768;100;23,92468085;100;43,71000058;100;16,81549028;100;6,262991738;100
04.06.2017 00:00;12,84380171;100;17,92156563;100;37,54689465;100;14,05129686;100;8,005477394;100
05.06.2017 00:00;8,864529768;100;12,5817012;100;26,12670269;100;8,086926738;100;3,901187547;100
06.06.2017 00:00;30,45823866;100;27,50615701;100;74,04634567;100;15,30877257;100;5,105728126;100
07.06.2017 00:00;7,266178878;100;14,80821997;100;25,9109413;100;17,65745627;100;5,720649648;100
08.06.2017 00:00;7,504929793;100;11,92004717;100;23,38757989;100;10,70586704;100;2,634804642;100
09.06.2017 00:00;14,33577625;96;17,04643953;96;38,95150564;96;10,09061138;100;3,590812672;100
10.06.2017 00:00;20,44435558;100;25,80093912;100;57,03991444;100;10,24769482;100;5,180324971;100
11.06.2017 00:00;13,46487454;100;19,59981766;100;40,17414596;100;12,4256583;100;7,223899716;100
12.06.2017 00:00;30,14460527;100;24,17462917;100;70,23558602;100;7,903640416;100;3,904475542;100
13.06.2017 00:00;34,96287109;100;31,98431668;100;85,40758371;100;8,81118699;100;3,031704057;100
14.06.2017 00:00;22,54040502;100;25,31438698;100;59,75612585;100;9,569912942;100;3,588150989;100
15.06.2017 00:00;40,53442215;100;36,76969577;100;98,70629281;100;16,90684486;100;6,706637333;100
16.06.2017 00:00;33,98638526;96;29,24618973;96;81,17738641;96;13,19896852;100;5,593777757;100
17.06.2017 00:00;13,09220629;100;20,57601488;100;40,5809061;100;9,992222464;100;5,621534357;100
18.06.2017 00:00;12,57699585;100;14,81966624;100;34,03731591;100;7,839763642;100;4,763128583;100
19.06.2017 00:00;33,53968661;100;24,99474041;100;76,24338154;100;8,254223825;100;4,434778713;100
20.06.2017 00:00;25,75982133;100;18,12595654;100;57,48696352;100;5,020068356;100;3,262937361;100
21.06.2017 00:00;34,27103504;100;21,06945733;100;73,43559887;100;7,771717867;100;2,590789517;100
22.06.2017 00:00;21,81122151;100;24,18807775;100;57,51562421;100;9,656870604;100;3,149111615;100
23.06.2017 00:00;33,9876431;96;27,1423478;96;79,07546646;96;14,50395175;100;6,280279706;100
24.06.2017 00:00;14,39419159;100;17,26590208;100;39,26022683;100;11,163931;100;4,427588727;100
25.06.2017 00:00;13,47658897;100;15,56872733;100;36,16095527;100;10,85569703;100;4,304072438;100
26.06.2017 00:00;18,54857839;100;13,25725387;100;41,59948165;100;7,043089088;100;3,268179631;100
27.06.2017 00:00;23,97977847;100;17,87141082;100;54,51251232;100;7,551223158;100;2,303728441;100
28.06.2017 00:00;16,17029088;100;19,11042309;100;43,81862755;100;7,694949847;100;2,241048095;100
29.06.2017 00:00;23,49423753;100;25,82656579;100;61,72576075;100;12,94792485;100;4,493366749;100
30.06.2017 00:00;15,52940227;96;25,35027881;96;49,07920548;96;12,38256515;100;3,965669717;100
01.07.2017 00:00;12,30912629;100;16,15544107;100;34,96378605;100;10,12485255;100;4,838025385;100
02.07.2017 00:00;11,79707098;100;15,70071365;100;33,7266381;100;6,176304764;92;3,861493777;92
03.07.2017 00:00;25,52296488;100;22,47107991;100;61,47017024;100;10,87238382;100;3,875906379;100
04.07.2017 00:00;29,05609354;100;20,06394851;100;64,46165943;100;8,110169826;100;2,86993834;100
05.07.2017 00:00;23,93392822;100;23,51714341;100;60,08818574;100;10,83912077;100;2,980755016;100
06.07.2017 00:00;24,82291369;100;22,75035856;100;60,67977068;100;9,900479438;100;3,540814884;100
07.07.2017 00:00;24,20182099;96;24,51142411;96;61,49180658;96;13,07617142;100;5,271006888;100
08.07.2017 00:00;16,06685447;100;18,58248092;100;43,13263454;100;6,694726176;100;3,489451992;100
09.07.2017 00:00;9,215210104;100;12,57032157;100;26,65116261;100;6,017965706;100;2,83414389;100
